run_id,preprocess,input,model,family,train_qwk,train_accuracy,train_adjacent_accuracy,train_mae,train_raw_exact,train_raw_within1,train_raw_mae,train_pct_mae,test_qwk,test_accuracy,test_adjacent_accuracy,test_mae,test_raw_exact,test_raw_within1,test_raw_mae,test_pct_mae,val_qwk,best_epoch,seconds
clean_qar_dual_gte_maxfeat,clean,qar,dual_gte_maxfeat,dual_maxfeat,0.8736,0.7440,0.9783,0.2778,0.5145,0.7862,0.8321,7.3311,0.8196,0.7303,0.9607,0.3202,0.5730,0.7697,0.9944,8.0805,0.7740,19,180.3
clean_qar_cross_mbert_maxfeat,clean,qar,cross_mbert_maxfeat,cross_maxfeat,0.3872,0.3901,0.8080,0.8031,0.1884,0.4094,2.2645,20.5287,0.3932,0.3820,0.8202,0.7978,0.2022,0.4157,2.2528,20.4842,0.3358,8,57.5
clean_qar_cross_xlmr_maxfeat,clean,qar,cross_xlmr_maxfeat,cross_maxfeat,0.8043,0.6546,0.9577,0.3901,0.4046,0.7198,1.1679,10.0617,0.7102,0.6685,0.9101,0.4438,0.4157,0.6854,1.3989,11.2172,0.7003,12,84.1
clean_qar_cross_gte_maxfeat,clean,qar,cross_gte_maxfeat,cross_maxfeat,0.8337,0.7138,0.9601,0.3273,0.4239,0.7041,1.1268,9.7549,0.7604,0.7135,0.9270,0.3764,0.4382,0.7135,1.3596,11.3015,0.7269,15,107.4
segment_ra_dual_mbert_maxfeat,segment,ra,dual_mbert_maxfeat,dual_maxfeat,0.5037,0.4432,0.8780,0.6920,0.2271,0.5109,2.0278,17.7558,0.5047,0.5056,0.8708,0.6461,0.1966,0.5393,2.1573,18.5193,0.5381,10,119.4
segment_ra_dual_xlmr_maxfeat,segment,ra,dual_xlmr_maxfeat,dual_maxfeat,0.8499,0.6920,0.9831,0.3273,0.4867,0.7838,0.8973,7.8935,0.7675,0.6854,0.9438,0.3820,0.5112,0.7640,1.1517,9.3258,0.7547,17,169.1
segment_ra_dual_gte_maxfeat,segment,ra,dual_gte_maxfeat,dual_maxfeat,0.8413,0.6787,0.9734,0.3478,0.3816,0.7198,1.1304,9.5894,0.7740,0.6910,0.9438,0.3820,0.4157,0.7191,1.3146,10.6648,0.7622,8,130.9
segment_ra_cross_mbert_maxfeat,segment,ra,cross_mbert_maxfeat,cross_maxfeat,0.3779,0.3140,0.8829,0.8080,0.1981,0.4396,2.2621,20.8056,0.3547,0.3315,0.8876,0.7921,0.2079,0.4326,2.3258,21.5255,0.2899,8,72.0
segment_ra_cross_xlmr_maxfeat,segment,ra,cross_xlmr_maxfeat,cross_maxfeat,0.7969,0.6473,0.9710,0.3853,0.4130,0.7162,1.1558,9.8894,0.7515,0.6966,0.9270,0.3876,0.4270,0.7135,1.2978,10.5805,0.7290,12,99.3
segment_ra_cross_gte_maxfeat,segment,ra,cross_gte_maxfeat,cross_maxfeat,0.8430,0.7186,0.9674,0.3152,0.4855,0.7657,0.9432,8.2016,0.7740,0.7135,0.9213,0.3708,0.4831,0.7528,1.2247,9.9579,0.7710,15,129.4
segment_qar_dual_mbert_maxfeat,segment,qar,dual_mbert_maxfeat,dual_maxfeat,0.5011,0.3502,0.8986,0.7560,0.2101,0.4952,2.0048,17.6833,0.5370,0.3652,0.9101,0.7247,0.1798,0.5169,2.1180,18.4771,0.4800,5,85.1
segment_qar_dual_xlmr_maxfeat,segment,qar,dual_xlmr_maxfeat,dual_maxfeat,0.8477,0.7041,0.9783,0.3176,0.4601,0.7609,0.9444,8.1733,0.7585,0.6854,0.9270,0.3933,0.4831,0.7360,1.2191,9.8361,0.7707,17,164.6
segment_qar_dual_gte_maxfeat,segment,qar,dual_gte_maxfeat,dual_maxfeat,0.8435,0.6896,0.9807,0.3297,0.4577,0.7717,0.9517,8.1543,0.7747,0.6854,0.9438,0.3764,0.4438,0.7135,1.2416,9.9860,0.7615,10,143.5
segment_qar_cross_mbert_maxfeat,segment,qar,cross_mbert_maxfeat,cross_maxfeat,0.3549,0.3200,0.8780,0.8128,0.2005,0.4336,2.2669,20.8349,0.3449,0.3258,0.8820,0.8034,0.2191,0.4157,2.3427,21.7422,0.2780,7,67.8
segment_qar_cross_xlmr_maxfeat,segment,qar,cross_xlmr_maxfeat,cross_maxfeat,0.8395,0.7101,0.9698,0.3213,0.5157,0.7742,0.8998,7.8282,0.7589,0.7416,0.9213,0.3539,0.4888,0.7247,1.2978,10.4026,0.7494,17,115.3
segment_qar_cross_gte_maxfeat,segment,qar,cross_gte_maxfeat,cross_maxfeat,0.8344,0.6751,0.9795,0.3454,0.4058,0.7476,1.0109,9.1027,0.7170,0.6629,0.9101,0.4382,0.3820,0.6910,1.4438,12.2626,0.7271,18,131.1
