run_id,preprocess,input,model,family,train_qwk,train_accuracy,train_adjacent_accuracy,train_mae,train_raw_exact,train_raw_within1,train_raw_mae,train_pct_mae,test_qwk,test_accuracy,test_adjacent_accuracy,test_mae,test_raw_exact,test_raw_within1,test_raw_mae,test_pct_mae,val_qwk,best_epoch,seconds
raw_ra_tfidf_svr_bucket,raw,ra,tfidf_svr_bucket,classical_v04,0.9026,0.7642,0.9953,0.2406,0.1698,0.8365,1.0220,10.0060,0.7886,0.6277,0.9562,0.4161,0.1533,0.6496,1.5766,13.8599,0.8110,,40.1
raw_qar_tfidf_svr_bucket,raw,qar,tfidf_svr_bucket,classical_v04,0.9032,0.7736,0.9921,0.2343,0.2296,0.8333,0.9733,9.0416,0.7748,0.6131,0.9489,0.4380,0.1679,0.6788,1.5401,13.5740,0.8291,,39.9
clean_ra_tfidf_svr_bucket,clean,ra,tfidf_svr_bucket,classical_v04,0.9080,0.7814,0.9937,0.2248,0.2390,0.8365,0.9544,8.7521,0.7920,0.6350,0.9562,0.4088,0.2117,0.6496,1.5182,12.9110,0.8286,,39.0
clean_qar_tfidf_svr_bucket,clean,qar,tfidf_svr_bucket,classical_v04,0.9098,0.7893,0.9921,0.2186,0.2075,0.8349,0.9984,9.4400,0.7833,0.6277,0.9489,0.4234,0.1533,0.6715,1.5693,13.9816,0.8359,,39.7
segment_ra_tfidf_svr_bucket,segment,ra,tfidf_svr_bucket,classical_v04,0.9104,0.7893,0.9921,0.2186,0.2909,0.8538,0.8947,8.0653,0.8114,0.6496,0.9635,0.3869,0.2774,0.6861,1.4161,11.7770,0.8475,,41.4
segment_qar_tfidf_svr_bucket,segment,qar,tfidf_svr_bucket,classical_v04,0.9085,0.7893,0.9906,0.2201,0.2736,0.8475,0.9324,8.5029,0.7959,0.6350,0.9562,0.4088,0.2628,0.7007,1.4161,11.8743,0.8524,,41.7
