run_id,preprocess,input,model,family,train_qwk,train_accuracy,train_adjacent_accuracy,train_mae,train_raw_exact,train_raw_within1,train_raw_mae,train_pct_mae,test_qwk,test_accuracy,test_adjacent_accuracy,test_mae,test_raw_exact,test_raw_within1,test_raw_mae,test_pct_mae,val_qwk,best_epoch,seconds
raw_ra_bilstm,raw,ra,bilstm,bilstm,0.9050,0.8113,0.9796,0.2123,0.5362,0.8176,0.8365,6.7208,0.7549,0.7445,0.8832,0.3869,0.4672,0.7299,1.3869,10.5779,0.8673,20,9.9
raw_qar_bilstm,raw,qar,bilstm,bilstm,0.5268,0.4277,0.8805,0.6997,0.1950,0.4607,2.1604,18.5594,0.5314,0.4015,0.8905,0.7080,0.1606,0.4380,2.3066,19.5047,0.6197,3,3.9
clean_ra_bilstm,clean,ra,bilstm,bilstm,0.8836,0.7642,0.9764,0.2610,0.5267,0.8192,0.8506,6.9684,0.6626,0.6350,0.8832,0.5109,0.4453,0.6788,1.6861,12.7190,0.8077,17,10.6
clean_qar_bilstm,clean,qar,bilstm,bilstm,0.8843,0.7563,0.9780,0.2673,0.4921,0.7909,0.9450,7.6117,0.6616,0.6277,0.8978,0.5182,0.4526,0.6058,1.7445,12.9684,0.8306,19,10.9
segment_ra_bilstm,segment,ra,bilstm,bilstm,0.8895,0.7704,0.9780,0.2516,0.5252,0.7940,0.8632,7.0783,0.7438,0.6423,0.9270,0.4453,0.4234,0.7080,1.5328,11.3321,0.8608,19,20.7
segment_qar_bilstm,segment,qar,bilstm,bilstm,0.6920,0.5676,0.9230,0.5204,0.3695,0.6431,1.5660,12.7467,0.6562,0.5766,0.8978,0.5401,0.3723,0.6496,1.7299,13.5401,0.7954,12,18.7
