run_id,preprocess,input,model,family,train_qwk,train_accuracy,train_adjacent_accuracy,train_mae,train_raw_exact,train_raw_within1,train_raw_mae,train_pct_mae,test_qwk,test_accuracy,test_adjacent_accuracy,test_mae,test_raw_exact,test_raw_within1,test_raw_mae,test_pct_mae,val_qwk,best_epoch,seconds
raw_ra_tfidf_svr_maxfeat,raw,ra,tfidf_svr_maxfeat,classical_v03,0.8351,0.7077,0.9722,0.3200,0.1920,0.7403,1.1944,11.2684,0.7711,0.6798,0.9438,0.3764,0.2528,0.7022,1.4494,12.8732,0.6582,,92.8
raw_qar_tfidf_svr_maxfeat,raw,qar,tfidf_svr_maxfeat,classical_v03,0.8322,0.7077,0.9698,0.3225,0.2307,0.7585,1.1461,10.5156,0.7719,0.6798,0.9438,0.3764,0.2978,0.7135,1.3652,11.7824,0.6793,,91.9
clean_ra_tfidf_svr_maxfeat,clean,ra,tfidf_svr_maxfeat,classical_v03,0.8365,0.7101,0.9722,0.3176,0.1860,0.7379,1.2053,11.4133,0.7711,0.6798,0.9438,0.3764,0.2584,0.7079,1.4382,12.7327,0.6659,,91.1
clean_qar_tfidf_svr_maxfeat,clean,qar,tfidf_svr_maxfeat,classical_v03,0.8323,0.7077,0.9698,0.3225,0.1860,0.7271,1.2258,11.5663,0.7750,0.6854,0.9438,0.3708,0.2640,0.7135,1.3933,12.3676,0.6759,,91.8
segment_ra_tfidf_svr_maxfeat,segment,ra,tfidf_svr_maxfeat,classical_v03,0.8352,0.7114,0.9710,0.3176,0.2295,0.7391,1.1655,10.7077,0.7655,0.6742,0.9438,0.3820,0.2472,0.7247,1.4382,12.5876,0.6730,,94.8
segment_qar_tfidf_svr_maxfeat,segment,qar,tfidf_svr_maxfeat,classical_v03,0.8315,0.7077,0.9698,0.3225,0.2331,0.7512,1.1679,10.6494,0.7707,0.6798,0.9438,0.3764,0.2865,0.7135,1.3933,12.0680,0.6909,,93.2
